city,date,traffic_volume,aqi,noise_pollution,temperature,humidity,pop_density,public_transport_usage,is_weekend,is_monsoon,is_winter,day_of_week,month,quarter,aqi_7d_avg,aqi_lag1,traffic_volume_7d_avg,traffic_volume_lag1,heat_humidity_index,pollution_traffic_load,transport_efficiency,log_pop_density,stress_index
Hyderabad,2023-09-20,72.92,109.6,61.9,33.7,91.5,4872.0,48.62,0,1,0,2,9,3,108.2,111.1,69.42428571428572,71.2,32.55,0.1598,0.6668,8.4915,39.81
Hyderabad,2023-09-21,81.94,95.15,64.3,29.9,84.3,4872.0,49.14,0,1,0,3,9,3,107.93571428571428,109.6,69.60571428571428,72.92,28.02,0.1559,0.5997,8.4915,40.3
Hyderabad,2023-09-22,80.47,80.7,61.2,32.8,79.8,4872.0,49.31,0,1,0,4,9,3,101.33571428571429,95.15,69.88714285714286,81.94,30.15,0.1299,0.6128,8.4915,40.14
Hyderabad,2023-09-23,54.08,85.7,55.4,28.8,93.2,4872.0,31.48,1,1,0,5,9,3,101.40714285714286,80.7,69.35142857142857,80.47,28.02,0.0927,0.5821,8.4915,17.88
Hyderabad,2023-09-24,39.53,99.9,58.6,29.2,88.6,4872.0,26.17,1,1,0,6,9,3,99.63571428571429,85.7,68.29142857142857,54.08,27.87,0.079,0.662,8.4915,17.12
Hyderabad,2023-09-25,75.87,104.4,74.7,31.8,78.0,4872.0,52.17,0,1,0,0,9,3,98.07857142857142,99.9,68.00142857142858,39.53,29.0,0.1584,0.6876,8.4915,47.08
Hyderabad,2023-09-26,72.57,87.3,74.26666666666667,29.2,94.4,4872.0,53.35,0,1,0,1,9,3,94.67857142857143,104.4,68.19714285714285,75.87,28.55,0.1267,0.7352,8.4915,36.27
Hyderabad,2023-09-27,69.09,104.3,73.83333333333334,34.8,82.0,4872.0,49.34,0,1,0,2,9,3,93.92142857142858,87.3,67.65,72.57,32.29,0.1441,0.7141,8.4915,46.68
Hyderabad,2023-09-28,74.13,126.5,73.4,27.8,75.3,4872.0,48.03,0,1,0,3,9,3,98.4,104.3,66.53428571428572,69.09,25.05,0.1875,0.6479,8.4915,38.66
Hyderabad,2023-09-29,77.38,120.7,69.5,28.8,86.3,4872.0,48.41,0,1,0,4,9,3,104.11428571428571,126.5,66.09285714285714,74.13,27.22,0.1868,0.6256,8.4915,42.02
Hyderabad,2023-09-30,53.75,88.5,63.1,35.1,79.6,4872.0,37.08,1,1,0,5,9,3,104.5142857142857,120.7,66.04571428571428,77.38,32.24,0.0951,0.6899,8.4915,32.29
Hyderabad,2023-10-01,48.82,101.2,68.3,30.6,47.8,4872.0,29.01,1,0,0,6,10,4,104.7,88.5,67.37285714285714,53.75,24.21,0.0988,0.5942,8.4915,28.24
Hyderabad,2023-10-02,72.04,100.4,73.5,31.1,54.7,4872.0,51.55,0,0,0,0,10,4,104.12857142857142,101.2,66.82571428571428,48.82,25.46,0.1447,0.7156,8.4915,40.41
Hyderabad,2023-10-03,71.64,83.5,70.8,25.5,36.4,4872.0,48.96,0,0,0,1,10,4,103.58571428571427,100.4,66.69285714285715,72.04,19.01,0.1196,0.6834,8.4915,29.6
Hyderabad,2023-10-04,74.46,93.4,73.6,27.7,38.6,4872.0,53.6,0,0,0,2,10,4,102.02857142857144,83.5,67.46,71.64,20.9,0.1391,0.7198,8.4915,38.73
Hyderabad,2023-10-05,81.01,124.7,74.9,28.4,42.9,4872.0,48.98,0,0,0,3,10,4,101.77142857142857,93.4,68.44285714285714,74.46,21.91,0.202,0.6046,8.4915,44.59
Hyderabad,2023-10-06,81.44,101.5,77.4,27.2,33.3,4872.0,46.43,0,0,0,4,10,4,99.02857142857144,124.7,69.02285714285713,81.01,19.94,0.1653,0.5701,8.4915,43.94
Hyderabad,2023-10-07,49.36,86.2,69.1,29.4,45.8,4872.0,31.96,1,0,0,5,10,4,98.70000000000002,101.5,68.39571428571428,81.44,23.03,0.0851,0.6475,8.4915,26.06
Hyderabad,2023-10-08,50.46,85.5,67.7,30.4,38.7,4872.0,22.86,1,0,0,6,10,4,96.45714285714287,86.2,68.63,49.36,22.95,0.0863,0.453,8.4915,27.71
Hyderabad,2023-10-09,87.81,129.0,72.4,27.6,61.0,4872.0,51.17,0,0,0,0,10,4,100.54285714285716,85.5,70.88285714285715,50.46,23.29,0.2265,0.5827,8.4915,50.1
Hyderabad,2023-10-10,79.43,125.5,77.6,25.0,36.6,4872.0,53.31,0,0,0,1,10,4,106.54285714285716,129.0,71.99571428571429,87.81,18.66,0.1994,0.6712,8.4915,43.99
Hyderabad,2023-10-11,77.24,133.0,74.0,29.3,52.3,4872.0,44.14,0,0,0,2,10,4,112.2,125.5,72.39285714285714,79.43,23.71,0.2055,0.5715,8.4915,46.75
Hyderabad,2023-10-12,78.3,103.0,77.4,28.2,45.4,4872.0,46.85,0,0,0,3,10,4,109.10000000000001,133.0,72.00571428571429,77.24,22.04,0.1613,0.5983,8.4915,45.06
Hyderabad,2023-10-13,88.44,108.7,68.3,30.1,50.7,4872.0,53.85,0,0,0,4,10,4,110.12857142857145,103.0,73.00571428571429,78.3,24.16,0.1923,0.6089,8.4915,43.88
Hyderabad,2023-10-14,59.65,70.1,70.5,29.4,60.5,4872.0,29.76,1,0,0,5,10,4,107.82857142857142,108.7,74.47571428571429,88.44,24.75,0.0836,0.4989,8.4915,26.44
Hyderabad,2023-10-15,51.46,107.9,72.2,31.2,63.3,4872.0,27.6,1,0,0,6,10,4,111.02857142857144,70.1,74.61857142857143,59.65,26.62,0.1111,0.5363,8.4915,33.03
Hyderabad,2023-10-16,84.03,107.80000000000001,78.5,28.1,47.5,4872.0,51.6,0,0,0,0,10,4,108.0,107.9,74.07857142857142,51.46,22.2,0.1812,0.6141,8.4915,47.87
Hyderabad,2023-10-17,67.6,107.7,75.2,31.9,57.4,4872.0,52.0,0,0,0,1,10,4,105.45714285714287,107.80000000000001,72.38857142857144,84.03,26.46,0.1456,0.7692,8.4915,40.07
Hyderabad,2023-10-18,65.11,91.2,79.7,31.8,58.8,4872.0,47.1,0,0,0,2,10,4,99.48571428571428,107.7,70.6557142857143,67.6,26.56,0.1188,0.7234,8.4915,41.5
Hyderabad,2023-10-19,74.93,97.6,70.9,29.7,55.0,4872.0,42.09,0,0,0,3,10,4,98.71428571428571,91.2,70.17428571428572,65.11,24.35,0.1463,0.5617,8.4915,40.22
Hyderabad,2023-10-20,80.33,94.5,75.6,30.5,31.4,4872.0,52.5,0,0,0,4,10,4,96.68571428571428,97.6,69.01571428571428,74.93,22.13,0.1518,0.6536,8.4915,42.05
Hyderabad,2023-10-21,50.06,81.6,68.4,31.2,62.7,4872.0,26.68,1,0,0,5,10,4,98.32857142857144,94.5,67.64571428571429,80.33,26.54,0.0817,0.533,8.4915,26.44
Hyderabad,2023-10-22,52.99,89.85,73.3,27.4,38.0,4872.0,29.09,1,0,0,6,10,4,95.75,81.6,67.86428571428571,50.06,20.6,0.0952,0.549,8.4915,29.4
Hyderabad,2023-10-23,66.67,98.1,67.9,31.3,56.3,4872.0,50.28,0,0,0,0,10,4,94.36428571428571,89.85,65.38428571428572,52.99,25.83,0.1308,0.7542,8.4915,35.06
Hyderabad,2023-10-24,70.83,115.5,71.8,28.9,51.7,4872.0,50.615,0,0,0,1,10,4,95.47857142857141,98.1,65.8457142857143,66.67,23.32,0.1636,0.7146,8.4915,37.44
Hyderabad,2023-10-25,71.13,91.1,83.0,29.9,56.8,4872.0,50.95,0,0,0,2,10,4,95.46428571428571,115.5,66.7057142857143,70.83,24.73,0.1296,0.7163,8.4915,44.52
Hyderabad,2023-10-26,64.31,107.8,66.3,30.3,45.1,4872.0,44.42,0,0,0,3,10,4,96.92142857142858,91.1,65.18857142857142,71.13,23.65,0.1387,0.6907,8.4915,35.78
Hyderabad,2023-10-27,88.77,120.3,79.3,29.7,61.8,4872.0,50.78,0,0,0,4,10,4,100.60714285714286,107.8,66.39428571428572,64.31,25.16,0.2136,0.572,8.4915,54.09
Hyderabad,2023-10-28,45.23,82.8,66.4,28.3,58.5,4872.0,32.49,1,0,0,5,10,4,100.77857142857142,120.3,65.70428571428572,88.77,23.6,0.0749,0.7183,8.4915,19.99
Hyderabad,2023-10-29,44.62,80.2,70.2,30.8,41.5,4872.0,27.13,1,0,0,6,10,4,99.39999999999999,82.8,64.50857142857141,45.23,23.59,0.0716,0.608,8.4915,25.53
Hyderabad,2023-10-30,83.08,102.1,81.7,34.5,38.8,4872.0,48.99,0,0,0,0,10,4,99.97142857142858,80.2,66.85285714285715,44.62,26.05,0.1696,0.5897,8.4915,56.18
Hyderabad,2023-10-31,77.82,119.9,77.2,34.7,38.6,4872.0,48.06,0,0,0,1,10,4,100.60000000000001,102.1,67.85142857142857,83.08,26.18,0.1866,0.6176,8.4915,52.33
Hyderabad,2023-11-01,67.44,107.4,73.7,25.1,62.3,4872.0,53.4,0,0,1,2,11,4,102.92857142857143,119.9,67.32428571428571,77.82,21.31,0.1449,0.7918,8.4915,33.98
Hyderabad,2023-11-02,78.04,98.3,66.0,27.0,45.2,4872.0,52.07,0,0,1,3,11,4,101.57142857142857,107.4,69.28571428571429,67.44,21.08,0.1534,0.6672,8.4915,35.34
Hyderabad,2023-11-03,81.64,111.1,66.6,30.5,32.0,4872.0,49.45,0,0,1,4,11,4,100.25714285714285,98.3,68.26714285714286,78.04,22.2,0.1814,0.6057,8.4915,42.23
Hyderabad,2023-11-04,66.065,75.4,64.3,23.1,52.5,4872.0,35.08,1,0,1,5,11,4,99.20000000000002,111.1,71.24357142857143,81.64,18.71,0.0996,0.531,8.4915,22.81
Hyderabad,2023-11-05,50.49,97.8,59.4,25.8,51.3,4872.0,28.57,1,0,1,6,11,4,101.71428571428571,75.4,72.08214285714287,66.065,20.77,0.0988,0.5659,8.4915,17.78
Hyderabad,2023-11-06,76.86,110.1,70.4,25.9,36.4,4872.0,51.81,0,0,1,0,11,4,102.85714285714286,97.8,71.19357142857143,50.49,19.31,0.1692,0.6741,8.4915,38.0
Hyderabad,2023-11-07,68.93,101.1,72.7,30.3,39.8,4872.0,50.96,0,0,1,1,11,4,100.17142857142856,110.1,69.92357142857144,76.86,23.0,0.1394,0.7393,8.4915,35.0
Hyderabad,2023-11-08,69.59,94.4,71.5,27.7,45.1,4872.0,45.66,0,0,1,2,11,4,98.31428571428572,101.1,70.23071428571428,68.93,21.62,0.1314,0.6561,8.4915,33.43
Hyderabad,2023-11-09,69.11,93.8,69.05,24.3,37.1,4872.0,53.78,0,0,1,3,11,4,97.67142857142858,94.4,68.95500000000001,69.59,18.19,0.1297,0.7782,8.4915,28.85
Hyderabad,2023-11-10,88.04,111.7,66.6,24.6,44.8,4872.0,42.845,0,0,1,4,11,4,97.75714285714287,93.8,69.86928571428572,69.11,19.17,0.1967,0.4867,8.4915,44.03
Hyderabad,2023-11-11,53.39,104.7,62.3,22.4,34.4,4872.0,31.91,1,0,1,5,11,4,101.94285714285715,111.7,68.05857142857143,88.04,16.52,0.1118,0.5977,8.4915,15.95
Hyderabad,2023-11-12,70.025,81.2,60.2,21.3,47.8,4872.0,27.1,1,0,1,6,11,4,99.57142857142857,104.7,70.84928571428571,53.39,16.85,0.1137,0.387,8.4915,19.88
Hyderabad,2023-11-13,86.66,110.8,68.3,25.6,40.7,4872.0,50.14,0,0,1,0,11,4,99.67142857142856,81.2,72.24928571428572,70.025,19.53,0.192,0.5786,8.4915,41.25
Hyderabad,2023-11-14,60.04,78.7,69.2,25.3,41.2,4872.0,47.8,0,0,1,1,11,4,96.47142857142858,110.8,70.97928571428572,86.66,19.35,0.0945,0.7961,8.4915,22.32
Hyderabad,2023-11-15,81.57,97.6,65.9,23.8,52.6,4872.0,50.5,0,0,1,2,11,4,96.92857142857143,78.7,72.6907142857143,60.04,19.29,0.1592,0.6191,8.4915,32.57
Hyderabad,2023-11-16,74.33,104.6,67.2,22.2,52.0,4872.0,47.15,0,0,1,3,11,4,98.47142857142856,97.6,73.43642857142856,81.57,17.94,0.1555,0.6343,8.4915,24.97
Hyderabad,2023-11-17,82.5,93.5,63.3,23.2,62.1,4872.0,51.79,0,0,1,4,11,4,95.87142857142855,104.6,72.64500000000001,74.33,19.68,0.1543,0.6278,8.4915,28.72
Hyderabad,2023-11-18,48.38,77.5,59.3,29.4,51.3,4872.0,31.48,1,0,1,5,11,4,91.98571428571428,93.5,71.92928571428571,82.5,23.67,0.075,0.6507,8.4915,18.08
Hyderabad,2023-11-19,43.63,80.8,55.1,22.0,44.5,4872.0,27.51,1,0,1,6,11,4,91.92857142857143,77.5,68.15857142857143,48.38,17.12,0.0705,0.6305,8.4915,0.01
Hyderabad,2023-11-20,80.59,108.7,68.5,20.4,43.2,4872.0,53.11,0,0,1,0,11,4,91.62857142857142,80.8,67.29142857142857,43.63,15.77,0.1752,0.659,8.4915,27.34
Hyderabad,2023-11-21,88.12,102.6,67.2,25.7,45.5,4872.0,50.6,0,0,1,1,11,4,95.04285714285713,108.7,71.30285714285715,80.59,20.1,0.1808,0.5742,8.4915,36.57
Hyderabad,2023-11-22,79.94,76.8,64.3,23.1,52.2,4872.0,50.96,0,0,1,2,11,4,92.07142857142857,102.6,71.07000000000001,88.12,18.68,0.1228,0.6375,8.4915,26.99
Hyderabad,2023-11-23,81.49,78.3,75.1,26.2,37.5,4872.0,43.85,0,0,1,3,11,4,88.31428571428572,76.8,72.09285714285714,79.94,19.65,0.1276,0.5381,8.4915,37.67
Hyderabad,2023-11-24,78.78,97.4,67.0,25.9,56.7,4872.0,52.69,0,0,1,4,11,4,88.87142857142858,78.3,71.56142857142858,81.49,21.41,0.1535,0.6688,8.4915,31.35
Hyderabad,2023-11-25,49.73,95.0,62.3,20.8,46.2,4872.0,31.42,1,0,1,5,11,4,91.37142857142858,97.4,71.75428571428571,78.78,16.32,0.0945,0.6318,8.4915,11.36
Hyderabad,2023-11-26,43.48,63.495,58.6,25.6,34.8,4872.0,27.47,1,0,1,6,11,4,88.89928571428571,95.0,71.73285714285714,49.73,18.92,0.0552,0.6318,8.4915,5.9
Hyderabad,2023-11-27,74.81,80.9475,63.95,23.3,55.2,4872.0,48.88,0,0,1,0,11,4,84.93464285714286,63.495,70.90714285714286,43.48,19.12,0.1211,0.6534,8.4915,24.85
Hyderabad,2023-11-28,61.85,98.4,69.3,26.8,62.7,4872.0,52.75,0,0,1,1,11,4,84.33464285714285,80.9475,67.15428571428572,74.81,22.8,0.1217,0.8529,8.4915,30.23
Hyderabad,2023-11-29,69.71,122.5,66.7,26.8,55.5,4872.0,49.68,0,0,1,2,11,4,90.86321428571429,98.4,65.69285714285714,61.85,22.03,0.1708,0.7127,8.4915,32.58
Hyderabad,2023-11-30,70.68,100.1,68.0,21.5,43.7,4872.0,47.29,0,0,1,3,11,4,93.97749999999999,122.5,64.14857142857143,69.71,16.66,0.1415,0.6691,8.4915,22.29
Hyderabad,2023-12-01,78.88,109.8,71.2,17.7,40.9,4872.0,49.72,0,0,1,4,12,4,95.74892857142858,100.1,64.16285714285713,70.68,13.52,0.1732,0.6303,8.4915,28.01
Hyderabad,2023-12-02,54.06,91.0,59.1,23.7,65.3,4872.0,33.8,1,0,1,5,12,4,95.17750000000001,109.8,64.78142857142858,78.88,20.41,0.0984,0.6252,8.4915,14.97
Hyderabad,2023-12-03,50.25,63.495,55.9,23.4,56.6,4872.0,26.15,1,0,1,6,12,4,95.17750000000001,91.0,65.74857142857142,54.06,19.34,0.0638,0.5204,8.4915,7.82
Hyderabad,2023-12-04,77.61,114.7,61.9,18.7,62.4,4872.0,50.39,0,0,1,0,12,4,99.99928571428572,63.495,66.14857142857143,50.25,15.89,0.178,0.6493,8.4915,24.37
Hyderabad,2023-12-05,70.56,107.7,73.8,23.8,50.3,4872.0,48.87,0,0,1,1,12,4,101.32785714285716,114.7,67.39285714285714,77.61,19.07,0.152,0.6926,8.4915,31.6
Hyderabad,2023-12-06,62.38,111.4,71.7,21.0,63.3,4872.0,51.87,0,0,1,2,12,4,99.74214285714287,107.7,66.3457142857143,70.56,17.92,0.139,0.8315,8.4915,22.76
Hyderabad,2023-12-07,70.59,154.5,70.6,16.1,62.5,4872.0,50.83,0,0,1,3,12,4,107.51357142857144,111.4,66.33285714285715,62.38,13.68,0.2181,0.7201,8.4915,28.11
Hyderabad,2023-12-08,74.16,78.7,66.3,19.9,49.1,4872.0,47.94,0,0,1,4,12,4,103.07071428571429,154.5,65.65857142857143,70.59,15.85,0.1167,0.6464,8.4915,21.86
Hyderabad,2023-12-09,56.04,111.0,55.9,20.1,54.5,4872.0,28.39,1,0,1,5,12,4,105.92785714285715,78.7,65.94142857142857,74.16,16.44,0.1244,0.5066,8.4915,10.56
Hyderabad,2023-12-10,53.48,85.6,60.1,15.2,59.9,4872.0,26.41,1,0,1,6,12,4,109.08571428571427,111.0,66.40285714285714,56.04,12.76,0.0916,0.4938,8.4915,11.79
Hyderabad,2023-12-11,83.26,108.6,67.6,24.3,52.8,4872.0,48.55,0,0,1,0,12,4,108.21428571428571,85.6,67.21000000000001,53.48,19.71,0.1808,0.5831,8.4915,34.97
Hyderabad,2023-12-12,78.48,104.4,63.5,24.5,48.4,4872.0,43.22,0,0,1,1,12,4,107.74285714285713,108.6,68.34142857142857,83.26,19.44,0.1639,0.5507,8.4915,31.5
Hyderabad,2023-12-13,73.21,99.7,62.1,25.0,52.4,4872.0,46.81,0,0,1,2,12,4,106.07142857142857,104.4,69.88857142857144,78.48,20.24,0.146,0.6394,8.4915,28.63
Hyderabad,2023-12-14,70.91,97.8,61.1,18.4,54.3,4872.0,48.64,0,0,1,3,12,4,97.97142857142856,99.7,69.9342857142857,73.21,15.04,0.1387,0.6859,8.4915,15.85
Hyderabad,2023-12-15,75.5,109.2,70.6,20.0,51.6,4872.0,40.96,0,0,1,4,12,4,102.32857142857142,97.8,70.12571428571428,70.91,16.13,0.1649,0.5425,8.4915,28.9
Hyderabad,2023-12-16,44.36,70.1,56.4,20.6,52.7,4872.0,33.28,1,0,1,5,12,4,96.48571428571428,109.2,68.45714285714286,75.5,16.7,0.0622,0.7502,8.4915,0.54
Hyderabad,2023-12-17,53.97,98.7,62.4,17.8,43.9,4872.0,19.96,1,0,1,6,12,4,98.35714285714286,70.1,68.52714285714286,44.36,13.81,0.1065,0.3698,8.4915,11.98
Hyderabad,2023-12-18,76.67,99.8,66.4,22.0,61.2,4872.0,48.18,0,0,1,0,12,4,97.10000000000001,98.7,67.58571428571427,53.97,18.59,0.153,0.6284,8.4915,26.47
Hyderabad,2023-12-19,66.62,90.8,70.4,18.8,68.2,4872.0,51.73,0,0,1,1,12,4,95.15714285714286,99.8,65.89142857142858,76.67,16.41,0.121,0.7765,8.4915,21.89
Hyderabad,2023-12-20,69.11,99.3,69.3,21.2,58.7,4872.0,47.04,0,0,1,2,12,4,95.10000000000001,90.8,65.30571428571429,66.62,17.7,0.1373,0.6807,8.4915,21.95
Hyderabad,2023-12-21,68.87,120.8,67.1,19.4,52.1,4872.0,45.95,0,0,1,3,12,4,98.38571428571429,99.3,65.01428571428572,69.11,15.68,0.1664,0.6672,8.4915,25.12
Hyderabad,2023-12-22,80.17,98.3,68.5,22.6,69.6,4872.0,49.4,0,0,1,4,12,4,96.82857142857142,120.8,65.68142857142857,68.87,19.85,0.1576,0.6162,8.4915,31.26
Hyderabad,2023-12-23,59.6,93.8,60.8,23.6,44.1,4872.0,32.49,1,0,1,5,12,4,100.21428571428571,98.3,67.85857142857142,80.17,18.32,0.1118,0.5451,8.4915,17.61
Hyderabad,2023-12-24,46.04,80.0,58.7,20.9,40.6,4872.0,25.67,1,0,1,6,12,4,97.54285714285716,93.8,66.72571428571429,59.6,15.93,0.0737,0.5576,8.4915,6.52
Hyderabad,2023-12-25,64.37,114.5,71.9,20.7,68.0,4872.0,48.31,0,0,1,0,12,4,99.64285714285714,80.0,64.96857142857144,46.04,18.05,0.1474,0.7505,8.4915,25.13
Hyderabad,2023-12-26,72.88,113.6,66.3,22.3,49.5,4872.0,50.83,0,0,1,1,12,4,102.89999999999999,114.5,65.86285714285715,64.37,17.8,0.1656,0.6974,8.4915,29.56
Hyderabad,2023-12-27,73.08,128.3,67.7,16.5,47.4,4872.0,50.04,0,0,1,2,12,4,107.04285714285716,113.6,66.42999999999999,72.88,13.03,0.1875,0.6847,8.4915,25.59
Hyderabad,2023-12-28,72.67,102.8,62.3,19.9,58.5,4872.0,45.8,0,0,1,3,12,4,104.47142857142856,128.3,66.97285714285714,73.08,16.6,0.1494,0.6302,8.4915,20.52
Hyderabad,2023-12-29,76.21,96.65,69.1,18.9,69.1,4872.0,51.63,0,0,1,4,12,4,104.2357142857143,102.8,66.40714285714286,72.67,16.56,0.1473,0.6775,8.4915,25.98
Hyderabad,2023-12-30,54.57,90.5,58.8,24.6,41.1,4872.0,27.46,1,0,1,5,12,4,103.76428571428572,96.65,65.68857142857142,76.21,18.8,0.0988,0.5032,8.4915,16.17
Hyderabad,2023-12-31,48.49,105.6,59.3,27.3,65.2,4872.0,29.77,1,0,1,6,12,4,107.42142857142856,90.5,66.03857142857143,54.57,23.5,0.1024,0.6139,8.4915,19.35
Kolkata,2022-01-01,46.31,215.2,64.5,20.9,69.4,24300.0,31.68,1,0,1,5,1,1,,,,,18.34,0.1993,0.6841,10.0983,49.54
Kolkata,2022-01-02,48.66,215.6,65.6,19.9,59.8,24300.0,32.87,1,0,1,6,1,1,,215.2,,46.31,16.7,0.2098,0.6755,10.0983,49.15
Kolkata,2022-01-03,81.41,235.0,71.7,18.6,68.9,24300.0,48.12,0,0,1,0,1,1,221.9333333333333,215.6,58.79333333333333,48.66,16.29,0.3826,0.5911,10.0983,67.64
Kolkata,2022-01-04,73.35,253.4,78.1,20.0,40.4,24300.0,49.6,0,0,1,1,1,1,229.8,235.0,62.4325,81.41,15.23,0.3717,0.6762,10.0983,71.76
Kolkata,2022-01-05,77.91,236.2,77.9,22.9,40.8,24300.0,47.36,0,0,1,2,1,1,231.08,253.4,65.52799999999999,73.35,17.48,0.368,0.6079,10.0983,78.09
Kolkata,2022-01-06,80.9,235.35,69.9,21.9,61.8,24300.0,56.9,0,0,1,3,1,1,231.79166666666666,236.2,68.08999999999999,77.91,18.55,0.3808,0.7033,10.0983,69.98
Kolkata,2022-01-07,81.89,234.5,76.6,23.5,56.6,24300.0,59.19,0,0,1,4,1,1,232.17857142857142,235.35,70.06142857142858,80.9,19.42,0.3841,0.7228,10.0983,75.74
Kolkata,2022-01-08,56.09,181.2,73.0,20.4,62.5,24300.0,34.62,1,0,1,5,1,1,227.32142857142858,234.5,71.45857142857143,81.89,17.34,0.2033,0.6172,10.0983,53.21
Kolkata,2022-01-09,57.81,214.9,66.6,19.8,46.4,24300.0,29.31,1,0,1,6,1,1,227.22142857142856,181.2,72.76571428571428,56.09,15.55,0.2485,0.507,10.0983,52.43
Kolkata,2022-01-10,82.68,261.7,76.3,21.2,42.4,24300.0,48.65,0,0,1,0,1,1,231.03571428571428,214.9,72.94714285714285,57.81,16.32,0.4327,0.5884,10.0983,78.69
Kolkata,2022-01-11,77.22,260.2,77.9,17.9,65.7,24300.0,53.34,0,0,1,1,1,1,232.00714285714284,261.7,73.5,82.68,15.44,0.4019,0.6908,10.0983,72.09
Kolkata,2022-01-12,70.17,266.7,69.7,20.2,62.5,24300.0,47.44,0,0,1,2,1,1,236.36428571428567,260.2,72.39428571428572,77.22,17.17,0.3743,0.6761,10.0983,67.51
Kolkata,2022-01-13,80.08,256.1,75.6,20.0,47.7,24300.0,52.7,0,0,1,3,1,1,239.32857142857142,266.7,72.27714285714286,70.17,15.82,0.4102,0.6581,10.0983,73.61
Kolkata,2022-01-14,84.09,237.8,80.1,27.8,54.2,24300.0,53.17,0,0,1,4,1,1,239.79999999999998,256.1,72.59142857142857,80.08,22.71,0.3999,0.6323,10.0983,85.88
Kolkata,2022-01-15,62.53,229.8,65.1,24.0,42.5,24300.0,30.73,1,0,1,5,1,1,246.7428571428571,237.8,73.51142857142858,84.09,18.48,0.2874,0.4914,10.0983,62.85
Kolkata,2022-01-16,49.69,182.8,70.8,22.5,61.3,24300.0,28.17,1,0,1,6,1,1,242.15714285714287,229.8,72.35142857142857,62.53,19.02,0.1817,0.5669,10.0983,53.87
Kolkata,2022-01-17,68.76,230.0,71.55,22.0,46.4,24300.0,56.31,0,0,1,0,1,1,237.62857142857143,182.8,70.36285714285715,49.69,17.28,0.3163,0.8189,10.0983,60.34
Kolkata,2022-01-18,65.66,228.6,72.3,25.0,56.2,24300.0,59.77,0,0,1,1,1,1,233.1142857142857,230.0,68.71142857142857,68.76,20.62,0.3002,0.9103,10.0983,66.41
Kolkata,2022-01-19,80.47,272.3,74.6,12.4,53.8,24300.0,54.27,0,0,1,2,1,1,233.91428571428574,228.6,70.18285714285715,65.66,10.11,0.4382,0.6744,10.0983,80.1
Kolkata,2022-01-20,72.53,269.3,72.9,22.0,43.3,24300.0,61.82,0,0,1,3,1,1,235.8,272.3,69.10428571428572,80.47,17.01,0.3906,0.8523,10.0983,70.99
Kolkata,2022-01-21,84.74,259.6,69.7,19.0,47.4,24300.0,51.125,0,0,1,4,1,1,238.91428571428574,269.3,69.19714285714285,72.53,15.0,0.44,0.6033,10.0983,71.89
Kolkata,2022-01-22,55.41,234.7,66.5,18.8,46.3,24300.0,40.43,1,0,1,5,1,1,239.6142857142857,259.6,68.17999999999999,84.74,14.76,0.2601,0.7297,10.0983,53.31
Kolkata,2022-01-23,48.39,245.65,70.4,22.9,49.8,24300.0,29.83,1,0,1,6,1,1,248.59285714285716,234.7,67.99428571428571,55.41,18.3,0.2377,0.6164,10.0983,61.1
Kolkata,2022-01-24,79.21,256.6,74.3,22.4,49.2,24300.0,54.53,0,0,1,0,1,1,252.39285714285714,245.65,69.48714285714286,48.39,17.85,0.4065,0.6884,10.0983,72.79
Kolkata,2022-01-25,70.74,246.5,73.9,21.9,48.8,24300.0,51.84,0,0,1,1,1,1,254.95000000000002,256.6,70.21285714285715,79.21,17.41,0.3487,0.7328,10.0983,72.32
Kolkata,2022-01-26,75.9,267.3,75.9,23.6,61.4,24300.0,53.24,0,0,1,2,1,1,254.23571428571427,246.5,69.55999999999999,70.74,19.96,0.4058,0.7014,10.0983,78.27
Kolkata,2022-01-27,72.45,246.7,72.76666666666667,23.5,69.8,24300.0,54.29,0,0,1,3,1,1,251.00714285714284,267.3,69.54857142857144,75.9,20.66,0.3575,0.7493,10.0983,71.15
Kolkata,2022-01-28,79.82,241.0,69.63333333333334,16.6,49.0,24300.0,48.79,0,0,1,4,1,1,248.35,246.7,68.8457142857143,72.45,13.21,0.3847,0.6113,10.0983,65.99
Kolkata,2022-01-29,52.75,223.4,66.5,20.5,56.2,24300.0,36.01,1,0,1,5,1,1,246.7357142857143,241.0,68.46571428571428,79.82,16.91,0.2357,0.6827,10.0983,51.55
Kolkata,2022-01-30,48.02,230.5,59.6,22.2,53.8,24300.0,22.0,1,0,1,6,1,1,244.57142857142858,223.4,68.41285714285713,52.75,18.1,0.2214,0.4581,10.0983,52.99
Kolkata,2022-01-31,85.41,234.9,74.4,24.3,54.2,24300.0,56.41,0,0,1,0,1,1,241.47142857142856,230.5,69.29857142857144,48.02,19.85,0.4013,0.6605,10.0983,78.2
Kolkata,2022-02-01,75.21,247.9,75.6,23.7,43.2,24300.0,54.97,0,0,1,1,2,1,241.67142857142858,234.9,69.93714285714286,85.41,18.32,0.3729,0.7309,10.0983,75.23
Kolkata,2022-02-02,82.22,226.6,77.3,24.0,66.9,24300.0,57.82,0,0,1,2,2,1,235.85714285714286,247.9,70.83999999999999,75.21,20.82,0.3726,0.7032,10.0983,75.74
